France,430,Aria,ARW,ARIABIRD
France,477,Air Saint Pierre,SPM,
France,534,Avia Sud A,AVU,AVIASUD
France,542,Airbus Transport International,BGA,BELOUGA
France,547,Air Mediterranee,BIE,MEDITERRANEE
France,551,Air Moorea,TAH,AIR MOOREA
France,567,Air Caraïbes,FWI,FRENCH WEST
France,586,Aviaxess,AXV,AXAVIA
France,588,Axis Airways,AXY,AXIS
France,701,Airways,WAY,GARONNE
France,717,Aviazur,VZR,IAZUR
France,728,ASECNA,XKX,
France,740,Assistance Aeroportuaire de L'Aeroport de Paris,XJA,
France,745,Air Caraibes Atlantique,CAJ,CAR LINE
France,798,Aviation Defense Service,DEF,TIRPA
France,826,Aero-Pyrenees,EAP,AERO-PYRENEES
France,836,Air Mana,EFC,FLIGHT TAXI
France,844,Airailes,EOL,EOLE
France,886,Aero Fenix,FNX,AERO FENIX
France,935,Air Taxi,HAT,TAXI BIRD
France,937,Atlantic Air Lift,HGH,HIGHER
France,1045,Alsair,LSR,ALSAIR
France,1089,Air ITM,MQT,MUSKETEER
France,1173,Airbus France,RBU,AIRBUS FRANCE
France,1191,Air Austral,REU,REUNION
France,1197,Air Archipels,RHL,ARCHIPELS
France,1203,Airlinair,RLA,AIRLINAIR
France,1207,Air Alize,RLZ,ALIZE
France,1233,Artis,RTH,ARTHELICO
France,1235,Air Turquoise,RTQ,TURQUOISE
France,1301,Atlantique Air Assistance,TLB,TRIPLE-A
France,1311,Air Cal,TPC,AIRCAL
France,1426,Blue Line,BLE,BLUE BERRY
France,1523,Brit Air,BZH,BRITAIR
France,1571,Bureau Veritas,XDA,
France,1593,CNET,CNT,KNET
France,1679,Catex,TEX,CATEX
France,1689,Cente D'Essais En Vol,CEV,CENTEV
France,1720,Chalair Aviation,CLG,CHALLAIR
France,1726,Champagne Airlines,CPH,CHAMPAGNE
France,1837,Commandement Du Transport Aerien Militaire Francais,CTM,COTAM
France,1908,Corsairfly,CRL,CORSAIR
France,1909,Corse-Mediterranee,CCM,CORSICA
France,1982,Darta,DRT,DARTA
France,1988,Dassault Aviation,DAB,
France,1990,Dassault Falcon Service,DSO,DASSAULT
France,2087,EPAG Groupe Air France,IAG,EPAG
France,2099,Eagle Aviation France,EGN,FRENCH EAGLE
France,2236,Eurocopter,ECF,EUROCOPTER
France,2247,Europe Air Lines,GED,LANGUEDOC
France,2248,Europe Airpost,FPO,FRENCH POST
France,2304,FLowair Aviation,FLW,QUICKFLOW
France,2349,Finist'air,FTR,FINISTAIR
France,2451,France Douanes,FDO,FRENCH CUSTOM
France,2460,Force Aerienne Francaise,FAF,FRENCH AIR FORCE
France,2461,Aviation Legere De L'Armee De Terre,FMY,FRENCH ARMY
France,2462,France Marine Nationale,FNY,FRENCH NAVY
France,2500,Ga-Ma Helicoptere,GAH,GAMHELICO
France,2529,Gendarmie Nationale,FGN,FRANCE GENDARME
France,2704,Heli France,HFR,HELIFRANCE
France,2707,Heli Securite,HLI,HELI SAINT-TROPEZ
France,2709,Heli Union Heli Prestations,HLU,HELI UNION
France,2714,Heli-Inter Guyane,HIG,INTER GUYANNE
France,2720,Helicap,HLC,HELICAP
France,2734,Heliocean,OCE,HELIOCEAN
France,2757,Hex'Air,HER,HEX AIRLINE
France,2799,Héli Sécurité Helicopter Airlines,,
France,2830,Icare Franche Compte,FRC,FRANCHE COMPTE
France,2963,Ixair,IXR,X-BIRD
France,3312,Lorraine Aviation,LRR,LORRAINE
France,3346,MANAG'AIR,MRG,MANAG'AIR
France,3485,Michelin Air Services,BIB,
France,3521,Missions Gouvernemtales Francaises,MRN,MARIANNE
France,3755,O Air,OCN,O-BIRD
France,3887,Pan Europeenne Air Service,PEA,
France,3950,Phenix Aviation,PHV,NEW BIRD
France,3996,Police Aux Frontiers,POF,AIRPOL
France,4071,Proteus Helicopteres,PTH,PROTEUS
France,4299,Régional,RAE,REGIONAL EUROPE
France,4336,Saint Barth Commuter,SBU,BLACK FIN
France,4345,Sky Cam,SCK,SKYCAM
France,4366,Sud Airlines,SDU,SUD LINES
France,4383,SEFA,SFA,SEFA
France,4424,Service Aerien Francais,SHP,SAF
France,4484,Star Service International,SSD,STAR SERVICE
France,4682,SNCF,,
France,4943,Touraine Helicoptere,THF,TOURAINE HELICO
France,4952,Trans Helicoptere Service,THZ,LYON HELIJET
France,4965,Twin Jet,TJT,TWINJET
France,4967,Take Air Line,TKE,ISLAND BIRD
France,5043,Taxi Air Fret,TRF,TAXI JET
France,5055,Transair France,TSA,AIRTRAF
France,5059,Transport'air,TSI,TRANSPORTAIR
France,5145,Tango Bravo,HTO,HELI TANGO
France,5228,Unijet,LEA,LEADAIR
France,5479,XL Airways France,SEU,STARWAY
France,8745,Transavia France,TVF,FRENCH SUN
France,9793,Transport Aérien Transrégional,\N,
France,9814,Aéris (Priv),\N,
France,13947,Tom\\'s & co airliners,T&O,T&
France,16197,Air Charter International,\N,
France,16399,AirLiberté,\N,
France,16798,T.A.T,\N,
France,16837,VickJet,VKJ,Vickjet
France,18592,CheapFlyingInternational,FQR,cheapflying
France,18896,3 Valleys Airlines,VA3,3 Valleys
France,20282,REXAIR VIRTUEL,RXR,Rexair
France,20827,Fly France,FRF,
France,20881,Europe Jet,EU9,
France,21056,Dummy,\N,
Nigeria,76,ADC Airlines,ADK,ADCO
Nigeria,148,Air Nigeria,NGP,REGAL EAGLE
Nigeria,159,Africa Chartered Services,AFY,AFRICA CHARTERED
Nigeria,238,Allied Air,AJK,BAMBI
Nigeria,323,Amiya Airline,AMZ,AMIYA AIR
Nigeria,335,Air Atlantic (Nig) Limited,ANI,NIGALANTIC
Nigeria,370,Afro International Ent. Limited,AOR,INTER-AFRO
Nigeria,407,Arik Air,ARA,ARIK AIR
Nigeria,621,Amako Airlines,OBK,AMAKO AIR
Nigeria,691,Air Midwest,VTY,VICTORY
Nigeria,889,Afrijet Airlines,FRJ,AFRIJET
Nigeria,973,Ambjek Air Services,JEE,AMBJEK AIR
Nigeria,1013,Al-Donas Airlines,LDN,ALDONAS AIR
Nigeria,1022,Al-Dawood Air,LIE,AL-DAWOOD AIR
Nigeria,1068,Air Meridan,MEF,EMPENNAGE
Nigeria,1110,Albarka Air,NBK,AL-AIR
Nigeria,1116,Aero Contractors,NIG,AEROLINE
Nigeria,1252,Associated Aviation,SCD,ASSOCIATED
Nigeria,1258,A-Safar Air Services,SFM,AIR SAFAR
Nigeria,1399,Bristow Helicopters Nigeria,BHN,BRISTOW HELICOPTERS
Nigeria,1436,Bellview Airlines,BLV,BELLVIEW AIRLINES
Nigeria,1552,Bakoji Airlines Services,OGJ,BAKO AIR
Nigeria,1635,Capital Airlines Limited,NCP,CAPITAL SHUTTLE
Nigeria,1681,Caverton Helicopters,CJR,CAVERTON AIR
Nigeria,1728,Chanchangi Airlines,NCH,CHANCHANGI
Nigeria,1833,Comet Airlines,CMG,SUNSPY
Nigeria,1972,Dala Air Services,DLR,DALA AIR
Nigeria,2054,Dornier Aviation Nigeria,DAV,DANA AIR
Nigeria,2082,Executive Airlines Services,EXW,ECHOLINE
Nigeria,2103,Earth Airlines Services,ERX,EARTH AIR
Nigeria,2127,Easy Link Aviation Services,FYE,FLYME
Nigeria,2130,Eco Air,ECQ,SKYBRIDGE
Nigeria,2176,Embassy Airlines,EAM,EMBASSY AIR
Nigeria,2187,Empire Aviation Services,MPR,
Nigeria,2319,Falcon Airline,FAU,FALCON AIRLINE
Nigeria,2335,Fayban Air Services,FAY,FAYBAN AIR
Nigeria,2455,Freedom Air Services,FFF,INTER FREEDOM
Nigeria,2463,Fresh Air,FRR,FRESH AIR
Nigeria,2560,Global Air Services Nigeria,GBS,GLOBAL SERVE
Nigeria,2671,Hak Air,HKL,HAK AIRLINE
Nigeria,2687,Havilah Air Services,HAV,HAVILAH
Nigeria,2818,IRS Airlines,LVB,SILVERBIRD
Nigeria,2891,Interguide Air,IGN,DIVINE AIR
Nigeria,2913,International Trans-Air,ITH,INTRANS NIGERIA
Nigeria,3091,Kabo Air,QNK,KABO
Nigeria,3119,Kelix Air,KLX,KELIX
Nigeria,3154,Knights Airlines,KGT,KNIGHT-LINER
Nigeria,3156,Koda International,OYE,KODA AIR
Nigeria,3403,Marghi Air,MGI,MARGHI
Nigeria,3456,Merchant Express Aviation,MXX,MERCHANT
Nigeria,3460,Meridian Airlines,MHL,HASSIMAIR
Nigeria,3504,Millennium Air,MLK,NIGERJET
Nigeria,3642,Network Aviation Services,NET,NETWORK
Nigeria,3654,Nexus Aviation,NXS,NEXUS AVIATION
Nigeria,3656,Nicon Airways,NCN,NICON AIRWAYS
Nigeria,3657,Nigeria Airways,NGA,NIGERIA
Nigeria,3658,Nigerian Air Force,NGR,NIGERIAN AIRFORCE
Nigeria,3659,Nigerian Global,NGX,AIR GLOBAL
Nigeria,3708,North-East Airlines,NEN,NORTHEAST SWAN
Nigeria,3770,Okada Airlines,OKJ,OKADA AIR
Nigeria,3813,Oriental Airlines,OAC,ORIENTAL AIR
Nigeria,3826,Overland Airways,OLA,OVERLAND
Nigeria,3989,Point Airlines,RMI,POINT AIRLINE
Nigeria,4036,Premium Air Shuttle,EMI,BLUE SHUTTLE
Nigeria,4209,River State Government of Nigeria,RGP,GARDEN CITY
Nigeria,4218,Rodze Air,RDZ,RODZE AIR
Nigeria,4278,Rumugu Air & Space Nigeria,RMG,RUMUGU AIR
Nigeria,4378,Selcon Airlines,SEO,SELCON AIR
Nigeria,4433,Slim Aviation Services,SHX,SLIM AIR
Nigeria,4570,Sky Exec Aviation Services,SXC,SKY EXEC
Nigeria,4617,Skypower Express Airways,EAN,NIGERIA EXPRESS
Nigeria,4624,Shalom Air Services,FFH,PEACE AIR
Nigeria,4699,Sosoliso Airlines,OSL,SOSOLISO
Nigeria,4743,Slok Air,SLB,SLOK AIR
Nigeria,4757,Salama Airlines Nigeria,SLW,SALMA AIR
Nigeria,4761,SMA Airlines,SMA,SESAME
Nigeria,4773,Skyline,SMT,SKYLIMIT
Nigeria,4780,Savanah Airlines,SNI,SAVANAHLINE
Nigeria,4813,Space World Airline,SPF,SPACE WORLD
Nigeria,5066,Trans-Air Services,TSN,AIR TRANS
Nigeria,5080,Triple O Aviation,TTP,MIGHTY WING
Nigeria,5184,Trans Sahara Air,SBJ,TRANS SAHARA
Nigeria,5317,Vision Airlines,SSI,SUPER JET
Nigeria,5335,Virgin Nigeria Airways,VGN,VIRGIN NIGERIA
Nigeria,11839,Dana Air,\N,DANACO
Serbia,176,Aviogenex,AGX,GENEX
Serbia,539,Air Yugoslavia,YRG,YUGAIR
Serbia,646,Avio Sluzba,SLU,AVIO SLUZBA
Serbia,661,Aeroput,PUT,
Serbia,730,Avalair,VAI,AIR AVALAIR
Serbia,1307,Air Tomisko,TOH,TOMISKO CARGO
Serbia,1688,Centavia,CNA,
Serbia,2024,Di Air,DIS,DI AIR
Serbia,2991,Jat Airways,JAT,JAT
Serbia,3164,Kosmas Air,KMG,KOSMAS CARGO
Serbia,3166,Kosova Airlines,KOS,KOSOVA
Serbia,3418,Master Airways,MSW,MASTER AIRWAYS
Serbia,16139,Serbian Airlines,SA1,
Serbia,19582,Air Serbia,ASL,AIR SERBIA
AUSA,513,Aerolineas Uruguayas,AUY, S.A.
Tonga,3924,Peau Vava,PVU,PEAU
Tonga,4275,Royal Tongan Airlines,HRH,TONGA ROYAL
Tonga,19963,Real Tonga,\N,
AIR CLASS,454,Air Class,ASS, S.A. de C.V.
Niger,557,Air Niamey,AWN,AIR NIAMEY
Niger,3988,Point Afrique Niger,PAZ,POINTAIR NIGER
Niger,4536,Sahel Airlines,AWJ,SAHEL AIRLINES
Niger,11838,Arik Niger,NAK,
Rwanda,1242,Alliance Express Rwanda,RWB,
Rwanda,4271,Royal Rwanda Airlines,RRA,ROYAL RWANDA
Rwanda,4290,Rwanda Airlines,RUA,
Rwanda,4291,Rwanda Airways,RWA,
Rwanda,4292,Rwandair Express,RWD,RWANDAIR
Rwanda,4838,Silverback Cargo Freighters,VRB,SILVERBACK
Canadian Territories,68,Air Tindi,,
Bahrain,654,The Amiri Flight,BAH,BAHRAIN
Bahrain,1343,Bahrain Air BSC (Closed),BAB,AWAL
Bahrain,1388,Bahrain Defence Force,BFW,SUMMAN
Bahrain,1513,Bahrain Executive Air Services,BXA,BEXAIR
Bahrain,1963,DHL International,DHX,DILMUN
Bahrain,2561,Global Aircargo,GLC,
Bahrain,2638,Gulf Air Bahrain,GBA,GULF BAHRAIN
Bahrain,4254,Royal Bahrain Airlines,RYB,ROYAL BAHRAIN
Bahrain,4890,Transcontinental Air,TCH,TRANS GULF
Barbados,655,Aero Services,BAS,AEROSERV
Barbados,1652,Cargo Link (Caribbean),CLM,CARGO LINK
Barbados,1659,Carib Express,BCB,WAVEBIRD
Barbados,1661,Caribbean Air Cargo,DCC,CARICARGO
Barbados,1664,Caribbean Airways,IQQ,CARIBJET
Barbados,2698,Helenair (Barbados),HCB,HELEN
Barbados,3566,Mustique Airways,MAW,MUSTIQUE
Barbados,5042,Trans Island Air,TRD,TRANS ISLAND
Barbados,16717,REDjet,\N,
Barbados,19651,CARICOM AIRWAYS (BARBADOS) INC.,CCB,
Nicaragua,1259,Aerosegovia,SGV,SEGOVIA
Nicaragua,1698,Central American Airlines,ACN,AEROCENTRO
Nicaragua,3655,Nicaraguense De Aviacion,NIS,NICA
Nicaragua,4777,Servicios Aereos De Nicaragua (SANSA),SNE,SANSA
Macao,316,Air Macau,AMU,AIR MACAO
Macao,2107,East Asia Airlines,EMU,
Macao,5350,Viva Macau,VVM,JACKPOT
Norway,947,Avinor,HQO,
Norway,1125,Airwing,NWG,NORWING
Norway,1395,Bergen Air Transport,BGT,BERGEN AIR
Norway,1538,Benair,HAX,SCOOP
Norway,1545,Blom Geomatics,LED,SWEEPER
Norway,1589,CHC Helikopter Service,HKS,HELIBUS
Norway,1813,Coast Air,CST,COAST CENTER
Norway,2437,Fonnafly,NOF,FONNA
Norway,2625,Guard Systems,GSY,GUARD AIR
Norway,2732,Helikopterdrift,HDR,HELIDRIFT
Norway,2744,Helitrans,HTA,SCANBIRD
Norway,3109,Kato Airline,KAT,KATO-AIR
Norway,3326,Lufttransport,LTR,LUFT TRANSPORT
Norway,3677,Norcopter,NOC,
Norway,3688,Norsk Flyrjeneste,NIR,NORSEMAN
Norway,3689,Norsk Helikopter,NOR,NORSKE
Norway,3690,Norsk Luftambulanse,DOC,HELIDOC
Norway,3697,North Atlantic Cargo,NFC,NORTH ATLANTIC
Norway,3737,Norwegian Air Shuttle,NAX,NOR SHUTTLE
Norway,3738,Norwegian Aviation College,TFN,SPRIT
Norway,3929,Pegasus Helicopters,HAK,HELIFALCON
Norway,4268,Royal Norwegian Air Force,NOW,NORWEGIAN
Norway,4606,SAS Braathens,CNO,SCANOR
Norway,4666,Sundt Air,MDT,MIDNIGHT
Norway,5439,Widerøe,WIF,WIDEROE
Norway,6182,Arctic Air,AKR,Arctic Norway
Norway,6183,Braathens,BRA,Braathens
Norway,6862,Fred. Olsen,FOF,
Norway,18702,Denim Air ,\N,DNM
Norway,20170,Norwegian Long Haul AS,NLH,NORSTAR
Norway,20729,Norwegian Air International (D8),IBK,NORTRANS
VELES,5304,Veles,WEL, Ukrainian Aviation Company
Namibia,153,Air Namibia,NMB,NAMIBIA
Namibia,1595,COMAV,PDR,SPEEDSTER
Namibia,1644,Cardolaar,GOL,CARGOLAAR
Namibia,2910,International SOS WIndhoek,RSQ,SKYMEDIC
Namibia,3581,Namibia Commerical Aviation,MRE,MED RESCUE
Namibia,3582,Namibian Defence Force,NDF,NAMIBIAN AIR FORCE
Namibia,3676,Nomad Aviation,NMD,NOMAD AIR
Namibia,4160,Red Sky Ventures,RSV,RED SKY
Namibia,4618,Scenic Air,ENR,
Namibia,5417,Westair Aviation,WAA,WESTAIR WINGS
Namibia,13389,South West Africa Territory Force,***,
South Africa,3,1Time Airline,RNX,NEXTIME
South Africa,352,Atair Pty Ltd.,AOF,ATAIR
South Africa,405,AirQuarius Aviation,AQU,QUARIUS
South Africa,445,African Star Airways (PTY) Ltd.,ASG,AFRICAN STAR
South Africa,448,Awesome Flight Services (PTY) Ltd.,ASM,AWESOME
South Africa,522,AV8 Helicopters,AVK,AVIATE-COPTER
South Africa,525,Aviation at Work,AVO,AVIATION WORK
South Africa,658,Ambulance Air Africa,MCY,MERCY
South Africa,734,Avstar Aviation,VSA,STARBIRD
South Africa,1035,Airlink,LNK,LINK
South Africa,1039,Alpine Aviation,LPC,NETSTAR
South Africa,1067,Aerosud Charter,MDX,MEDAIR
South Africa,1274,Airworld,SPZ,SPEED SERVICE
South Africa,1280,Airquarius Air Charter,SSN,SUNSTREAM
South Africa,1288,Aerosud Aviation,SYT,SKYTRACK
South Africa,1554,Balmoral Central Contracts,PNT,PORTNET
South Africa,1734,Charlan Air Charter,CAH,CHARLAN
South Africa,1751,Chief Rat Flight Services,RAT,RIVERRAT
South Africa,1798,Civair Airways,CIW,CIVFLIGHT
South Africa,1809,Cloud 9 Air Charters,CLZ,CLOUDLINE
South Africa,1829,Comair,CAW,COMMERCIAL
South Africa,1916,Court Helicopters,CUT,COURT AIR
South Africa,1962,DHL Aviation,DHV,WORLDSTAR
South Africa,2108,East Coast Airways,ECT,EASTWAY
South Africa,2184,Emoyeni Air Charter,SBC,SABIAN AIR
South Africa,2271,Executive Aerospace,EAS,AEROSPACE
South Africa,2284,Executive Turbine Aviation,TEA,TRAVELMAX
South Africa,2311,Fair Aviation,FAV,FAIRAVIA
South Africa,2337,Federal Air,FDR,FEDAIR
South Africa,2371,Fleetair,FLR,FLEETAIR
South Africa,2481,G & L Aviation,GML,GEEANDEL
South Africa,2522,Gauteng Air Cargo,EGO,GAUTENG
South Africa,2531,General Airways,GWS,GENAIR
South Africa,2563,Global Aviation Operations,GBB,GLOBE
South Africa,2797,Hydro Air Flight Operations,HYC,HYDRO CARGO
South Africa,2870,Intensive Air,XRA,INTENSIVE
South Africa,2881,Interair South Africa,ILN,INLINE
South Africa,2896,Interlink Airlines,ITK,INTERLINK
South Africa,3182,Kwena Air,KWN,KWENA
South Africa,3255,Leo-Air,LOR,LEO CHARTER
South Africa,3317,Luft Carago,LUT,LUGO
South Africa,3351,MCC Aviation,MCC,DISCOVERY
South Africa,3393,Mango,MNO,TULCA
South Africa,3599,National Airlines,KUS,KUSWAG
South Africa,3601,National Airways Corporation,LFI,AEROMED
South Africa,3613,Nationwide Airlines,NTW,NATIONWIDE
South Africa,3617,Naturelink Charter,NRK,NATURELINK
South Africa,3635,Nelair Charters,NLC,NELAIR
South Africa,3645,New Heights 291,NHT,NEWHEIGHTS
South Africa,3687,Norse Air Charter,NRX,NORSE AIR
South Africa,3815,Orion Air Charter,OED,ORION CHARTER
South Africa,3825,Out Of The Blue Air Safaris,OOT,OOTBAS
South Africa,3832,P & P Floss Pick Manufacturers,KTL,KNOTTSBERRY
South Africa,3930,Pelican Air Services,PDF,PELICAN AIRWAYS
South Africa,3957,Phoebus Apollo Aviation,PHB,PHOEBUS
South Africa,4104,Qwila Air,QWL,Q-CHARTER
South Africa,4208,River Ministries Air Charter,RVM,RIVER
South Africa,4230,Rossair,RSS,ROSS CHARTER
South Africa,4239,Rovos Air,VOS,ROVOS
South Africa,4240,Royal Air Cargo,RCG,ROYAL CARGO
South Africa,4305,South African Airways,SAA,SPRINGBOK
South Africa,4353,South African Non Scheduled Airways,SCS,SOUTHERN CHARTERS
South Africa,4385,Sefofane Air Charters,SFE,SEFOFANE
South Africa,4392,Safair,SFR,CARGO
South Africa,4398,Southern Right Air Charter,SGC,SOUTHERNRIGHT
South Africa,4421,Sheltam Aviation,SHM,SHELTAM
South Africa,4450,Sunair 2001,SJE,SUNBIZ
South Africa,4481,Strato Air Services,SRZ,STRATO
South Africa,4517,Stars Away Aviation,STX,STARSAWAY
South Africa,4591,South African Historic Flight,SYY,SKY COACH
South Africa,4600,Spectrem Air,CDS,SPECDAS
South Africa,4622,South African Express,EXY,EXPRESSWAYS
South Africa,4661,South African Air Force,LMG,SOUTH AFRICAN
South Africa,4710,Spurwing Airlines,PUR,SPURWING
South Africa,4713,SA Airlink Regional,REJ,REGIONAL LINK
South Africa,4733,Skyscapes Air Charters,SKR,SKYSCAPES
South Africa,4745,Streamline,SLE,SLIPSTREAM
South Africa,4810,Springbok Classic Air,SPB,SPRING CLASSIC
South Africa,4815,Sapphire Executive Air,SPH,SAPPHIRE-CHARTER
South Africa,4826,Starlite Aviation,TRL,STARSTREAM
South Africa,4844,Skyrover CC,WLK,SKYWATCH
South Africa,4993,Tramon Air,TMX,TRAMON
South Africa,5273,Utair South Africa,UTR,AIRUT
South Africa,5294,Valan International Cargo Charter,VLA,NALAU
South Africa,5513,Zenith Air,AZR,ZENAIR
South Africa,13390,Lombards Air,---,
South Africa,13392,Flitestar,===,
South Africa,15930,Airlink (SAA),\N,
South Africa,17572,Bateleur Air,BEU,
South Africa,17861,Air Cape,\N,
South Africa,19806,All Africa,99F,
Mexico,18,Aero Servicios Ejecutivos Internacionales,SII,ASEISA
Mexico,19,Aero Biniza,BZS,BINIZA
Mexico,54,Aero Comondu,ACO,AERO COMONDU
Mexico,80,Aerodiplomatic,ADP,AERODIPLOMATIC
Mexico,84,Aviones de Sonora,ADS,SONORAV
Mexico,102,Aeroenlaces Nacionales,AEN,
Mexico,103,Aeroservicios Ejecutivos Del Occidente,AEO,AERO OCCIDENTE
Mexico,113,Aeroventas,AEV,AEROVENTAS
Mexico,131,Aero Empresa Mexicana,AFO,AERO EMPRESA
Mexico,165,Aerolitoral,SLI,COSTERA
Mexico,178,Aero Barloz,BLZ,AEROLOZ
Mexico,181,Aero Banobras,BNB,AEROBANOBRAS
Mexico,192,Aerochiapas,AHP,AEROCHIAPAS
Mexico,202,ABC Aerolineas,AIJ,ABC AEROLINEAS
Mexico,233,Aero JBR,AJB,AERO JBR
Mexico,234,Aero Jet Express,AJE,JET EXPRESS
Mexico,243,Aeroejecutivo,AJO,AEROEXO
Mexico,244,Aero Jets Corporativos,AJP,AEROJETS
Mexico,261,Aeromilenio,MNI,AEROMIL
Mexico,268,Aero Albatros,ALB,ALBATROS
Mexico,272,Aerotaxis Albatros,BTS,AEROLINEAS ALBATROS
Mexico,278,Aerovallarta,ALL,VALLARTA
Mexico,283,Aerotransporte de Carga Union,TNO,AEROUNION
Mexico,284,Aero Taxis Cessna,TND,TAXIS CESSNA
Mexico,321,AeroMéxico,AMX,AEROMEXICO
Mexico,347,Aero Servicios Empresariales,EMS,SERVIEMPRESARIAL
Mexico,354,Aeromundo Ejecutivo,MUN,AEROMUNDO
Mexico,355,Aerolinea Muri,MUR,MURI
Mexico,364,Aeroenlaces Nacionales,VIV,AEROENLACES
Mexico,369,Almaver,VER,ALMAVER
Mexico,378,Aeroservicios Monterrey,SVM,SERVIMONTE
Mexico,414,Aero Vics,ARI,AEROVICS
Mexico,417,Aeroservicios De San Luis,SUO,SERVICIO SANLUIS
Mexico,418,Aerosuper,SUP,AEROSUPER
Mexico,434,Aerloineas de Techuacan,HUC,LINEAS TEHUACAN
Mexico,435,Aerotransportes Huitzilin,HUT,AEROHUITZILIN
Mexico,436,Aero Transportes Del Humaya,HUY,AERO HUMAYA
Mexico,455,Aerlineas Del Oeste,AST,AEROESTE
Mexico,456,Aviones Are,NRE,AVIONES ARE
Mexico,475,Aerocentral,ATL,CENTRALMEX
Mexico,481,Aeroferinco,FEO,FERINCO
Mexico,482,Aero Taxis Y Servicios Alfe,FES,AERO ALFE
Mexico,505,Aviones Unidos,AUN,AVIONES UNIDOS
Mexico,507,Aero Servicios Expecializados,SVE,AEROESPECIAL
Mexico,545,Aero BG,BGG,AERO BG
Mexico,546,Aerotaxis De La Bahia,BHC,BAHIA
Mexico,572,Aeromexhaga,AXH,AEROMEXHAGA
Mexico,581,Aerolineas Bonanza,BNZ,AERO BONANZA
Mexico,582,Aerobona,BOC,AEROBONA
Mexico,589,Aladia Airlines,AYD,AIRLINES ALADIA
Mexico,602,Aerocozumel,AZM,AEROCOZUMEL
Mexico,609,Aero Jomacha,MHC,AERO JOMACHA
Mexico,620,Aerobanana,OBA,AEROBANANA
Mexico,630,Aero Express Intercontinental,XSS,INTER EXPRESS
Mexico,635,Aero Servicios,RVI,AERO SERVICIOS
Mexico,637,Aeromover,OVE,AEROMOVER
Mexico,638,Aerovias Ejecutivas,OVI,VIAS EJECUTIVAS
Mexico,639,Aero Servicio Pity,PTD,PITY
Mexico,640,Aero Copter,PTE,
Mexico,645,Aviones Para Servirle,PSG,SERVIAVIONES
Mexico,652,Aeropycsa,PYC,AEROPYCSA
Mexico,666,Aero Costa Taxi Aereo,XCT,AEROCOSTAXI
Mexico,667,Aerovitro,VRO,AEROVITRO
Mexico,668,Aerotaxi Villa Rica,VRI,VILLARICA
Mexico,669,Aerovega,VEG,AEROVEGA
Mexico,671,Aerolineas Villaverde,VLR,VILLAVERDE
Mexico,675,Aero Servicios Vanguardia,VNG,VANGUARDIA
Mexico,678,Aero Virel,VLS,VIREL
Mexico,680,Aerovuelox,VUO,AEROVUELOX
Mexico,681,Aeronaves TSM,VTM,AERONAVES TSM
Mexico,712,Aviacion Comercial de America,VME,AVIAMERICA
Mexico,733,Avolar Aerolineas,VLI,AEROVOLAR
Mexico,747,Aerovias Caribe,CBE,AEROCARIBE
Mexico,748,Aerotaxi del Cabo,CBO,TAXI CABO
Mexico,750,Aero Cabo,CBV,CABOAEREO
Mexico,759,Aero Calafia,CFV,CALAFIA
Mexico,769,Aerovias Castillo,CLL,AEROCASTILLO
Mexico,781,Aerotransportes Corporativos,CRP,AEROTRANSCORP
Mexico,785,Aerlineas Centauro,CTR,CENTAURO
Mexico,786,Aerocuahonte,CUO,CUAHONTE
Mexico,793,Aerocheyenne,CYE,AEROCHEYENNE
Mexico,803,Aeromedica,DIC,AEROMEDICA
Mexico,804,Aerodin,DIN,AERODIN
Mexico,808,Aero Modelo,DLS,AEROMODELO
Mexico,810,Aerodinamica de Monterrey,DMC,DINAMICAMONT
Mexico,811,Aeroservicios Dinamicos,DMI,AERODINAMICO
Mexico,812,Aerotaxis Dosmil,DML,
Mexico,819,Aeronaves Del Noreste,DRO,AERONORESTE
Mexico,823,Aero Davinci International,DVI,AERO DAVINCI
Mexico,829,Aero Ejecutivo De Baja California,EBC,CALIXJET
Mexico,831,Aero Ejecutivos RCG,ECG,EJECTUIVOS RCG
Mexico,833,Aerolineas Comerciales,ECM,AERO COMERCIALES
Mexico,838,Aeroservicios Ejecutivos Corporativos,EJP,EJECCORPORATIVOS
Mexico,840,Arrendoora y Transportadora Aerea,END,ARRENDADORA
Mexico,845,Aero Ermes,EOM,AERO ERMES
Mexico,846,Aero Transportes Empresariales,EPL,EMPRESARIALES
Mexico,848,Aero Empresarial,EPE,AEROEMPRESARIAL
Mexico,851,Aero Servicios Regiomontanos,ERI,ASERGIO
Mexico,853,Aeromaan,ERM,EOMAAN
Mexico,854,Aerosaba,ESB,AEROSABA
Mexico,856,Aerolineas Ejecutivas Del Sureste,ESU,ALESUR
Mexico,857,Aeronautica Le Esperanza,ESZ,ESPERANZA
Mexico,859,Aero Siete,ETE,AEROSIETE
Mexico,870,Aerofrisco,FCO,AEROFRISCO
Mexico,871,Alfa 4,FCU,
Mexico,874,Aero Freight,FGT,FREIAERO
Mexico,875,Aerosafin,FIC,AEROSAFIN
Mexico,903,Aerovias del Golfo,GFO,AEROVIAS GOLFO
Mexico,914,Aerotaxis Guamuchil,GMM,AEROGUAMUCHIL
Mexico,915,Aeroservicios Gama,GMS,SERVICIOS GAMA
Mexico,922,Allegro,GRO,ALLEGRO
Mexico,929,Aerotaxi Grupo Tampico,GTP,GRUPOTAMPICO
Mexico,930,Aerotaxis de Aguascalientes,GUA,AGUASCALIENTES
